year,region,sector,fuel_type,emissions_mt,gdp_billion,population_million
2011,North America,Buildings,Natural Gas,155.1,25269,567.3
2011,North America,Buildings,Renewables,434.7,25269,567.3
2011,North America,Buildings,Nuclear,27.6,25269,567.3
2011,North America,Agriculture,Coal,92.3,25269,567.3
2011,North America,Agriculture,Oil,123.8,25269,567.3
2011,North America,Agriculture,Natural Gas,117.7,25269,567.3
2011,North America,Agriculture,Renewables,342.4,25269,567.3
2011,North America,Agriculture,Nuclear,22.7,25269,567.3
2012,North America,Energy,Coal,435.6,25825,571.3
2012,North America,Energy,Oil,579.7,25825,571.3
2012,North America,Energy,Natural Gas,603.2,25825,571.3
2012,North America,Energy,Renewables,1762.1,25825,571.3
2012,North America,Energy,Nuclear,108.4,25825,571.3
2012,North America,Industry,Coal,237,25825,571.3
2012,North America,Industry,Oil,325.7,25825,571.3
2012,North America,Industry,Natural Gas,338.2,25825,571.3
2012,North America,Industry,Renewables,980.9,25825,571.3
2012,North America,Industry,Nuclear,60.2,25825,571.3
2012,North America,Transport,Coal,218.2,25825,571.3
2012,North America,Transport,Oil,292.1,25825,571.3
2012,North America,Transport,Natural Gas,296.9,25825,571.3
2012,North America,Transport,Renewables,891.6,25825,571.3
2012,North America,Transport,Nuclear,57.3,25825,571.3
2012,North America,Buildings,Coal,109.4,25825,571.3
2012,North America,Buildings,Oil,143.4,25825,571.3
2012,North America,Buildings,Natural Gas,157.8,25825,571.3
2012,North America,Buildings,Renewables,440.3,25825,571.3
2012,North America,Buildings,Nuclear,27.9,25825,571.3
2012,North America,Agriculture,Coal,88.2,25825,571.3
2012,North America,Agriculture,Oil,115.9,25825,571.3
2012,North America,Agriculture,Natural Gas,121.4,25825,571.3
2012,North America,Agriculture,Renewables,357.4,25825,571.3
2012,North America,Agriculture,Nuclear,22,25825,571.3
2013,North America,Energy,Coal,405.8,26393,575.3
2013,North America,Energy,Oil,572.1,26393,575.3
2013,North America,Energy,Natural Gas,633.8,26393,575.3
2013,North America,Energy,Renewables,1812.7,26393,575.3
2013,North America,Energy,Nuclear,113.5,26393,575.3
2013,North America,Industry,Coal,238.2,26393,575.3
2013,North America,Industry,Oil,331.7,26393,575.3
2013,North America,Industry,Natural Gas,336.8,26393,575.3
2013,North America,Industry,Renewables,980.6,26393,575.3
2013,North America,Industry,Nuclear,63.1,26393,575.3
2013,North America,Transport,Coal,213.4,26393,575.3
2013,North America,Transport,Oil,285.8,26393,575.3
2013,North America,Transport,Natural Gas,311.9,26393,575.3
2013,North America,Transport,Renewables,907,26393,575.3
2013,North America,Transport,Nuclear,56.7,26393,575.3
2013,North America,Buildings,Coal,103.9,26393,575.3
2013,North America,Buildings,Oil,142.8,26393,575.3
2013,North America,Buildings,Natural Gas,158.9,26393,575.3
2013,North America,Buildings,Renewables,470.5,26393,575.3
2013,North America,Buildings,Nuclear,28.7,26393,575.3
2013,North America,Agriculture,Coal,85.7,26393,575.3
2013,North America,Agriculture,Oil,116.1,26393,575.3
2013,North America,Agriculture,Natural Gas,121.7,26393,575.3
2013,North America,Agriculture,Renewables,359.6,26393,575.3
2013,North America,Agriculture,Nuclear,22.9,26393,575.3
2014,North America,Energy,Coal,388.1,26974,579.3
2014,North America,Energy,Oil,586.8,26974,579.3
2014,North America,Energy,Natural Gas,632.2,26974,579.3
2014,North America,Energy,Renewables,1844.6,26974,579.3
2014,North America,Energy,Nuclear,115.6,26974,579.3
2014,North America,Industry,Coal,212.6,26974,579.3
2014,North America,Industry,Oil,307.9,26974,579.3
2014,North America,Industry,Natural Gas,342.9,26974,579.3
2014,North America,Industry,Renewables,1074.4,26974,579.3
2014,North America,Industry,Nuclear,63.8,26974,579.3
2014,North America,Transport,Coal,201.3,26974,579.3
2014,North America,Transport,Oil,297.7,26974,579.3
2014,North America,Transport,Natural Gas,308.7,26974,579.3
2014,North America,Transport,Renewables,962,26974,579.3
2014,North America,Transport,Nuclear,55.2,26974,579.3
2014,North America,Buildings,Coal,103.2,26974,579.3
2014,North America,Buildings,Oil,148.1,26974,579.3
2014,North America,Buildings,Natural Gas,157.9,26974,579.3
2014,North America,Buildings,Renewables,454.8,26974,579.3
2014,North America,Buildings,Nuclear,29.2,26974,579.3
2014,North America,Agriculture,Coal,82.4,26974,579.3
2014,North America,Agriculture,Oil,111.6,26974,579.3
2014,North America,Agriculture,Natural Gas,123.8,26974,579.3
2014,North America,Agriculture,Renewables,364.5,26974,579.3
2014,North America,Agriculture,Nuclear,22.9,26974,579.3
2015,North America,Energy,Coal,383.7,27567,583.4
2015,North America,Energy,Oil,577.3,27567,583.4
2015,North America,Energy,Natural Gas,640.8,27567,583.4
2015,North America,Energy,Renewables,2034.3,27567,583.4
2015,North America,Energy,Nuclear,115.8,27567,583.4
2015,North America,Industry,Coal,217.8,27567,583.4
2015,North America,Industry,Oil,323.7,27567,583.4
2015,North America,Industry,Natural Gas,344,27567,583.4
2015,North America,Industry,Renewables,1088.5,27567,583.4
2015,North America,Industry,Nuclear,64.2,27567,583.4
2015,North America,Transport,Coal,198,27567,583.4
2015,North America,Transport,Oil,290.4,27567,583.4
2015,North America,Transport,Natural Gas,302.8,27567,583.4
2015,North America,Transport,Renewables,968.1,27567,583.4
2015,North America,Transport,Nuclear,56.3,27567,583.4
2015,North America,Buildings,Coal,92.8,27567,583.4
2015,North America,Buildings,Oil,137.6,27567,583.4
2015,North America,Buildings,Natural Gas,157.5,27567,583.4
2015,North America,Buildings,Renewables,505.2,27567,583.4
2015,North America,Buildings,Nuclear,28.4,27567,583.4
2015,North America,Agriculture,Coal,76.3,27567,583.4
2015,North America,Agriculture,Oil,111.6,27567,583.4
2015,North America,Agriculture,Natural Gas,129.3,27567,583.4
2015,North America,Agriculture,Renewables,377,27567,583.4
2015,North America,Agriculture,Nuclear,24.1,27567,583.4
2016,North America,Energy,Coal,369.7,28174,587.4
2016,North America,Energy,Oil,583.3,28174,587.4
2016,North America,Energy,Natural Gas,647.3,28174,587.4
2016,North America,Energy,Renewables,1951.4,28174,587.4
2016,North America,Energy,Nuclear,119.7,28174,587.4
2016,North America,Industry,Coal,196.9,28174,587.4
2016,North America,Industry,Oil,312.7,28174,587.4
2016,North America,Industry,Natural Gas,357.2,28174,587.4
2016,North America,Industry,Renewables,1068.4,28174,587.4
2016,North America,Industry,Nuclear,63.3,28174,587.4
2016,North America,Transport,Coal,174,28174,587.4
2016,North America,Transport,Oil,283.6,28174,587.4
2016,North America,Transport,Natural Gas,320.8,28174,587.4
2016,North America,Transport,Renewables,998.4,28174,587.4
2016,North America,Transport,Nuclear,60.2,28174,587.4
2016,North America,Buildings,Coal,89.5,28174,587.4
2016,North America,Buildings,Oil,144,28174,587.4
2016,North America,Buildings,Natural Gas,154.9,28174,587.4
2016,North America,Buildings,Renewables,499.4,28174,587.4
2016,North America,Buildings,Nuclear,29.4,28174,587.4
2016,North America,Agriculture,Coal,74.6,28174,587.4
2016,North America,Agriculture,Oil,114.5,28174,587.4
2016,North America,Agriculture,Natural Gas,127.6,28174,587.4
2016,North America,Agriculture,Renewables,418.6,28174,587.4
2016,North America,Agriculture,Nuclear,24,28174,587.4
2017,North America,Energy,Coal,351.2,28793,591.6
2017,North America,Energy,Oil,572.6,28793,591.6
2017,North America,Energy,Natural Gas,655.3,28793,591.6
2017,North America,Energy,Renewables,2118,28793,591.6
2017,North America,Energy,Nuclear,123.3,28793,591.6
2017,North America,Industry,Coal,182.3,28793,591.6
2017,North America,Industry,Oil,318.1,28793,591.6
2017,North America,Industry,Natural Gas,337.3,28793,591.6
2017,North America,Industry,Renewables,1156.6,28793,591.6
2017,North America,Industry,Nuclear,64.5,28793,591.6
2017,North America,Transport,Coal,171.4,28793,591.6
2017,North America,Transport,Oil,272,28793,591.6
2017,North America,Transport,Natural Gas,306.5,28793,591.6
2017,North America,Transport,Renewables,1082.5,28793,591.6
2017,North America,Transport,Nuclear,60.1,28793,591.6
2017,North America,Buildings,Coal,88.6,28793,591.6
2017,North America,Buildings,Oil,140.1,28793,591.6
2017,North America,Buildings,Natural Gas,152.6,28793,591.6
2017,North America,Buildings,Renewables,507.3,28793,591.6
2017,North America,Buildings,Nuclear,29.8,28793,591.6
2017,North America,Agriculture,Coal,66.2,28793,591.6
2017,North America,Agriculture,Oil,112.9,28793,591.6
2017,North America,Agriculture,Natural Gas,121.9,28793,591.6
2017,North America,Agriculture,Renewables,414.2,28793,591.6
2017,North America,Agriculture,Nuclear,23.9,28793,591.6
2018,North America,Energy,Coal,333.6,29427,595.7
2018,North America,Energy,Oil,536,29427,595.7
2018,North America,Energy,Natural Gas,628.5,29427,595.7
2018,North America,Energy,Renewables,2194.1,29427,595.7
2018,North America,Energy,Nuclear,121.9,29427,595.7
2018,North America,Industry,Coal,173.8,29427,595.7
2018,North America,Industry,Oil,292.2,29427,595.7
2018,North America,Industry,Natural Gas,337.8,29427,595.7
2018,North America,Industry,Renewables,1150,29427,595.7
2018,North America,Industry,Nuclear,66.7,29427,595.7
2018,North America,Transport,Coal,166.5,29427,595.7
2018,North America,Transport,Oil,272.8,29427,595.7
2018,North America,Transport,Natural Gas,315.8,29427,595.7
2018,North America,Transport,Renewables,1051.5,29427,595.7
2018,North America,Transport,Nuclear,58.1,29427,595.7
2018,North America,Buildings,Coal,80.5,29427,595.7
2018,North America,Buildings,Oil,139.1,29427,595.7
2018,North America,Buildings,Natural Gas,157.3,29427,595.7
2018,North America,Buildings,Renewables,527.7,29427,595.7
2018,North America,Buildings,Nuclear,29.5,29427,595.7
2018,North America,Agriculture,Coal,64,29427,595.7
2018,North America,Agriculture,Oil,110.6,29427,595.7
2018,North America,Agriculture,Natural Gas,130.3,29427,595.7
2018,North America,Agriculture,Renewables,416.8,29427,595.7
2018,North America,Agriculture,Nuclear,23.5,29427,595.7
2019,North America,Energy,Coal,316.5,30074,599.9
2019,North America,Energy,Oil,540.6,30074,599.9
2019,North America,Energy,Natural Gas,624.1,30074,599.9
2019,North America,Energy,Renewables,2278,30074,599.9
2019,North America,Energy,Nuclear,126.7,30074,599.9
2019,North America,Industry,Coal,166.9,30074,599.9
2019,North America,Industry,Oil,307.9,30074,599.9
2019,North America,Industry,Natural Gas,359.9,30074,599.9
2019,North America,Industry,Renewables,1254.3,30074,599.9
2019,North America,Industry,Nuclear,67.6,30074,599.9
2019,North America,Transport,Coal,157.1,30074,599.9
2019,North America,Transport,Oil,277.9,30074,599.9
2019,North America,Transport,Natural Gas,316.9,30074,599.9
2019,North America,Transport,Renewables,1071.6,30074,599.9
2019,North America,Transport,Nuclear,62.7,30074,599.9
2019,North America,Buildings,Coal,76.9,30074,599.9
2019,North America,Buildings,Oil,138.3,30074,599.9
2019,North America,Buildings,Natural Gas,160.2,30074,599.9
2019,North America,Buildings,Renewables,553.2,30074,599.9
2019,North America,Buildings,Nuclear,31.5,30074,599.9
2019,North America,Agriculture,Coal,63,30074,599.9
2019,North America,Agriculture,Oil,108,30074,599.9
2019,North America,Agriculture,Natural Gas,130.1,30074,599.9
2019,North America,Agriculture,Renewables,440.9,30074,599.9
2019,North America,Agriculture,Nuclear,24.5,30074,599.9
2020,North America,Energy,Coal,265,28892,604.1
2020,North America,Energy,Oil,504.9,28892,604.1
2020,North America,Energy,Natural Gas,589.7,28892,604.1
2020,North America,Energy,Renewables,2115.3,28892,604.1
2020,North America,Energy,Nuclear,120.3,28892,604.1
2020,North America,Industry,Coal,155.2,28892,604.1
2020,North America,Industry,Oil,273.6,28892,604.1
2020,North America,Industry,Natural Gas,337,28892,604.1
2020,North America,Industry,Renewables,1176.3,28892,604.1
2020,North America,Industry,Nuclear,61.7,28892,604.1
2020,North America,Transport,Coal,133.2,28892,604.1
2020,North America,Transport,Oil,246.4,28892,604.1
2020,North America,Transport,Natural Gas,306.4,28892,604.1
2020,North America,Transport,Renewables,1044.2,28892,604.1
2020,North America,Transport,Nuclear,59.1,28892,604.1
2020,North America,Buildings,Coal,68.1,28892,604.1
2020,North America,Buildings,Oil,125.9,28892,604.1
2020,North America,Buildings,Natural Gas,146,28892,604.1
2020,North America,Buildings,Renewables,542.4,28892,604.1
2020,North America,Buildings,Nuclear,28,28892,604.1
2020,North America,Agriculture,Coal,54,28892,604.1
2020,North America,Agriculture,Oil,99.3,28892,604.1
2020,North America,Agriculture,Natural Gas,119.5,28892,604.1
2020,North America,Agriculture,Renewables,422.3,28892,604.1
2020,North America,Agriculture,Nuclear,23.5,28892,604.1
2021,North America,Energy,Coal,271.9,31412,608.3
2021,North America,Energy,Oil,539.7,31412,608.3
2021,North America,Energy,Natural Gas,657.7,31412,608.3
2021,North America,Energy,Renewables,2281.8,31412,608.3
2021,North America,Energy,Nuclear,120.1,31412,608.3
2021,North America,Industry,Coal,150.5,31412,608.3
2021,North America,Industry,Oil,296.4,31412,608.3
2021,North America,Industry,Natural Gas,350.8,31412,608.3
2021,North America,Industry,Renewables,1301.5,31412,608.3
2021,North America,Industry,Nuclear,66.9,31412,608.3
2021,North America,Transport,Coal,135.1,31412,608.3
2021,North America,Transport,Oil,265.4,31412,608.3
2021,North America,Transport,Natural Gas,315.2,31412,608.3
2021,North America,Transport,Renewables,1143.8,31412,608.3
2021,North America,Transport,Nuclear,60.1,31412,608.3
2021,North America,Buildings,Coal,66.9,31412,608.3
2021,North America,Buildings,Oil,135.3,31412,608.3
2021,North America,Buildings,Natural Gas,160.8,31412,608.3
2021,North America,Buildings,Renewables,594,31412,608.3
2021,North America,Buildings,Nuclear,31,31412,608.3
2021,North America,Agriculture,Coal,51.9,31412,608.3
2021,North America,Agriculture,Oil,105.1,31412,608.3
2021,North America,Agriculture,Natural Gas,127.6,31412,608.3
2021,North America,Agriculture,Renewables,465.3,31412,608.3
2021,North America,Agriculture,Nuclear,25,31412,608.3
2022,North America,Energy,Coal,250.3,32103,612.5
2022,North America,Energy,Oil,504.9,32103,612.5
2022,North America,Energy,Natural Gas,670.7,32103,612.5
2022,North America,Energy,Renewables,2366.9,32103,612.5
2022,North America,Energy,Nuclear,131,32103,612.5
2022,North America,Industry,Coal,140.8,32103,612.5
2022,North America,Industry,Oil,281,32103,612.5
2022,North America,Industry,Natural Gas,347.1,32103,612.5
2022,North America,Industry,Renewables,1342.8,32103,612.5
2022,North America,Industry,Nuclear,67.8,32103,612.5
2022,North America,Transport,Coal,125.2,32103,612.5
2022,North America,Transport,Oil,260.7,32103,612.5
2022,North America,Transport,Natural Gas,311.8,32103,612.5
2022,North America,Transport,Renewables,1165,32103,612.5
2022,North America,Transport,Nuclear,60.9,32103,612.5
2022,North America,Buildings,Coal,61.2,32103,612.5
2022,North America,Buildings,Oil,127.7,32103,612.5
2022,North America,Buildings,Natural Gas,155.7,32103,612.5
2022,North America,Buildings,Renewables,620.8,32103,612.5
2022,North America,Buildings,Nuclear,32.9,32103,612.5
2022,North America,Agriculture,Coal,51.9,32103,612.5
2022,North America,Agriculture,Oil,106.2,32103,612.5
2022,North America,Agriculture,Natural Gas,126.5,32103,612.5
2022,North America,Agriculture,Renewables,477.4,32103,612.5
2022,North America,Agriculture,Nuclear,24.5,32103,612.5
2023,North America,Energy,Coal,235.4,32809,616.8
2023,North America,Energy,Oil,497.8,32809,616.8
2023,North America,Energy,Natural Gas,634.4,32809,616.8
2023,North America,Energy,Renewables,2547.8,32809,616.8
2023,North America,Energy,Nuclear,123.6,32809,616.8
2023,North America,Industry,Coal,128,32809,616.8
2023,North America,Industry,Oil,288.7,32809,616.8
2023,North America,Industry,Natural Gas,370.3,32809,616.8
2023,North America,Industry,Renewables,1355.3,32809,616.8
2023,North America,Industry,Nuclear,72.2,32809,616.8
2023,North America,Transport,Coal,121.1,32809,616.8
2023,North America,Transport,Oil,264.7,32809,616.8
2023,North America,Transport,Natural Gas,331.3,32809,616.8
2023,North America,Transport,Renewables,1265.7,32809,616.8
2023,North America,Transport,Nuclear,63.7,32809,616.8
2023,North America,Buildings,Coal,60,32809,616.8
2023,North America,Buildings,Oil,133.4,32809,616.8
2023,North America,Buildings,Natural Gas,166,32809,616.8
2023,North America,Buildings,Renewables,607.8,32809,616.8
2023,North America,Buildings,Nuclear,31.3,32809,616.8
2023,North America,Agriculture,Coal,48.8,32809,616.8
2023,North America,Agriculture,Oil,107.3,32809,616.8
